coords
"34.15,-118.47"
"33.96,-118.43"
"34.12,-118.18"
"34.07,-117.73"
"34.28,-118.37"
"34.04,-118.25"
"34.02,-117.95"
"34.2,-118.61"
"34.61,-118.2"
"33.95,-118.26"
"34.26,-118.63"
"34.17,-118.41"
"33.96,-118.25"
"33.99,-118.29"
"34.16,-118.12"
"34.28,-118.38"
"34.19,-118.31"
"34.2,-118.62"
"34.17,-118.5"
"34.17,-118.53"
"34.01,-118.25"
"34.01,-118.49"
"34.08,-118.47"
"34.68,-118.11"
"34.26,-118.54"
"34.17,-118.36"
"34.04,-118.41"
"34.12,-118.24"
"33.8,-118.25"
"34.08,-117.75"
"34.17,-118.35"
"34.38,-118.53"
"34.32,-118.47"
"34.16,-118.61"
"34.05,-118.44"
"34.21,-118.48"
"34.11,-118.18"
"34.13,-118.49"
"34.18,-118.56"
"34.06,-118.24"
"34.17,-118.39"
"34.13,-118.22"
"34.17,-118.59"
"33.76,-118.27"
"33.85,-118.28"
"33.78,-118.18"
"34.23,-118.47"
"33.84,-118.3"
"34.07,-118.55"
"34.25,-118.34"
"34.14,-117.98"
"34.29,-118.53"
"34.17,-118.61"
"34.01,-118.28"
"34.05,-118.52"
"34.07,-118.29"
"34.12,-118.2"
"34.09,-118.47"
"34.23,-118.53"
"34.23,-118.59"
"34.01,-118.14"
"34.15,-118.18"
"34.07,-118.28"
"33.77,-118.18"
"34.19,-118.55"
"34.13,-118.5"
"33.94,-118.44"
"34.15,-118.39"
"34.07,-118.41"
"34.28,-118.54"
"34.14,-118.41"
"34.22,-118.44"
"34.28,-118.62"
"34.19,-118.44"
"34.14,-118.43"
"34.06,-118.38"
"34.09,-118.17"
"34.3,-118.42"
"34.13,-118.41"
"33.98,-118.31"
"34.22,-118.42"
"34.11,-118.21"
"34.0,-118.45"
"34.08,-118.43"
"34.04,-118.19"
"34.54,-118.07"
"34.13,-118.32"
"34.21,-118.42"
"34.27,-118.48"
"34.09,-118.46"
"33.79,-118.3"
"34.14,-118.44"
"34.03,-118.48"
"33.96,-118.33"
"34.02,-118.37"
"34.08,-117.92"
"34.05,-118.46"
"34.0,-118.42"
"33.96,-118.38"
"33.74,-118.3"
"34.49,-118.62"
"34.07,-118.17"
"33.94,-118.42"
"33.72,-118.31"
"33.8,-118.26"
"33.95,-118.29"
"34.11,-118.63"
"34.09,-117.94"
"34.17,-118.55"
"33.79,-118.16"
"34.07,-118.45"
"34.47,-118.18"
"34.19,-118.57"
"34.03,-118.26"
"34.15,-118.2"
"33.96,-118.02"
"33.99,-118.25"
"34.28,-118.61"
"34.28,-118.4"
"34.15,-118.43"
"33.8,-118.18"
"33.74,-118.28"
"34.18,-118.32"
"34.28,-118.53"
"34.22,-118.41"
"33.93,-118.27"
"34.23,-118.6"
"34.18,-118.65"
"33.93,-118.31"
"34.2,-118.63"
"34.14,-118.45"
"34.06,-118.15"
"33.75,-118.3"
"34.19,-118.59"
"34.16,-118.35"
"34.07,-118.47"
"34.24,-118.38"
"34.63,-118.23"
"34.12,-118.43"
"33.9,-118.41"
"34.17,-118.66"
"34.1,-118.22"
"34.24,-118.42"
"34.14,-118.4"
"33.88,-118.13"
"34.27,-118.41"
"34.1,-118.31"
"34.13,-118.43"
"34.18,-118.36"
"34.21,-118.5"
"34.28,-118.56"
"34.19,-118.58"
"34.21,-118.53"
"33.95,-118.33"
"33.99,-118.4"
"34.02,-118.45"
"34.05,-118.21"
"34.32,-118.43"
"34.09,-118.26"
"34.23,-118.55"
"34.01,-118.33"
"34.04,-118.21"
"34.15,-118.54"
"34.05,-118.42"
"33.87,-118.31"
"34.11,-118.17"
"34.18,-118.52"
"33.81,-118.3"
"34.08,-118.36"
"34.14,-118.5"
"33.95,-118.27"
"34.29,-118.56"
"34.08,-118.38"
"34.07,-118.2"
"34.17,-118.38"
"34.22,-118.52"
"34.21,-118.61"
"34.05,-118.34"
"34.13,-118.35"
"34.02,-118.3"
"34.19,-118.54"
"34.26,-118.41"
"34.24,-118.63"
"34.04,-118.55"
"34.16,-118.31"
"34.24,-118.27"
"34.04,-118.49"
"34.13,-118.33"
"34.24,-118.47"
"34.08,-118.44"
"33.98,-118.45"
"33.93,-118.36"
"34.14,-117.91"
"34.01,-118.27"
"34.06,-118.55"
"34.26,-118.48"
"34.13,-117.71"
"33.93,-118.37"
"34.32,-118.48"
"34.28,-118.59"
"34.02,-118.27"
"33.9,-118.15"
"33.98,-118.24"
"34.19,-118.5"
"33.93,-118.25"
"33.99,-118.28"
"34.13,-118.48"
"33.76,-118.09"
"34.1,-118.21"
"34.15,-118.55"
"33.8,-118.19"
"34.13,-118.21"
"34.19,-118.56"
"34.02,-117.88"
"34.21,-118.45"
"33.77,-118.41"
"33.97,-118.41"
"33.87,-118.27"
"34.06,-118.17"
"34.08,-118.03"
"34.02,-118.21"
"34.22,-118.61"
"34.15,-118.34"
"33.77,-118.13"
"34.23,-118.39"
"34.26,-118.28"
"34.11,-118.34"
"34.2,-118.49"
"34.32,-118.5"
"34.16,-118.3"
"34.31,-118.42"
"34.07,-118.19"
"34.0,-118.31"
"34.26,-118.56"
"34.26,-118.53"
"34.08,-118.39"
"34.31,-118.43"
"33.9,-118.24"
"34.14,-118.42"
"34.02,-118.19"
"34.08,-118.56"
"34.08,-118.49"
"33.92,-118.29"
"34.15,-118.28"
"34.28,-118.49"
"34.32,-118.42"
"34.07,-118.02"
"33.77,-118.29"
"34.05,-118.3"
"34.11,-118.37"
"34.27,-118.31"
"34.19,-118.64"
"34.27,-118.58"
"34.16,-118.49"
"34.25,-118.5"
"34.15,-118.23"
"34.23,-118.46"
"34.2,-118.45"
"34.29,-118.55"
"34.25,-118.61"
"34.18,-118.31"
"33.83,-118.3"
"34.13,-118.4"
"34.11,-118.31"
"34.16,-118.4"
"33.79,-118.28"
"34.07,-118.18"
"34.26,-118.47"
"33.89,-118.17"
"34.03,-118.35"
"33.95,-118.35"
"33.94,-118.23"
"34.14,-118.48"
"33.81,-118.22"
