Year,Median household income,zipcode
2018,,95935
2018,21250,95936
2018,49095,95937
2018,82097,95938
2018,34375,95939
2018,,95941
2018,,95942
2018,58309,95943
2018,,95944
2018,46771,95945
2018,65500,95946
2018,42277,95947
2018,53438,95948
2018,67873,95949
2018,31731,95950
2018,43688,95951
2018,57556,95953
2018,47563,95954
2018,67875,95955
2018,110625,95956
2018,60625,95957
2018,60985,95959
2018,46591,95960
2018,52728,95961
2018,97523,95962
2018,47205,95963
2018,33561,95965
2018,44381,95966
2018,27195,95968
2018,48717,95969
2018,50188,95970
2018,49614,95971
2018,64517,95973
2018,,95974
2018,,95975
2018,60683,95977
2018,,95978
2018,39167,95979
2018,,95981
2018,71714,95982
2018,,95983
2018,,95984
2018,58214,95986
2018,60774,95987
2018,48493,95988
2018,47871,95991
2018,67384,95993
2018,51831,96001
2018,52693,96002
2018,51512,96003
2018,55000,96006
2018,43973,96007
2018,61900,96008
2018,58281,96009
2018,43393,96010
2018,20833,96011
2018,45319,96013
2018,34762,96014
2018,40993,96015
2018,94398,96016
2018,42143,96017
2018,52135,96019
2018,56194,96020
2018,43032,96021
2018,50625,96022
2018,31481,96023
2018,41397,96024
2018,33857,96025
2018,57202,96027
2018,41897,96028
2018,40417,96029
2018,23750,96031
2018,46213,96032
2018,42500,96033
2018,33125,96034
2018,41250,96035
2018,,96037
2018,47632,96038
2018,35197,96039
2018,,96040
2018,28880,96041
2018,43026,96044
2018,,96046
2018,43750,96047
2018,50338,96048
2018,35625,96049
2018,24938,96050
2018,46328,96051
2018,34669,96052
2018,39231,96054
2018,47798,96055
2018,52019,96056
2018,40469,96057
2018,36838,96058
2018,39514,96059
2018,,96061
2018,60833,96062
2018,49625,96063
2018,48489,96064
2018,35000,96065
2018,47964,96067
2018,,96068
2018,54676,96069
2018,71071,96071
2018,85694,96073
2018,38750,96074
2018,15391,96075
2018,38333,96076
2018,41617,96080
2018,41250,96084
2018,,96085
2018,41667,96086
2018,40147,96087
2018,48056,96088
2018,43906,96090
2018,47500,96091
2018,41964,96092
2018,42364,96093
2018,51862,96094
2018,53125,96096
2018,42332,96097
2018,42097,96101
2018,65234,96103
2018,43438,96104
2018,46161,96105
2018,86250,96106
2018,55938,96107
2018,,96108
2018,42202,96109
2018,59250,96110
2018,51193,96111
2018,44500,96112
2018,48824,96113
2018,87639,96114
2018,,96115
2018,51913,96116
2018,37647,96117
2018,46822,96118
2018,,96119
2018,59625,96120
2018,87596,96121
2018,52083,96122
2018,35250,96123
2018,41992,96124
2018,114297,96125
2018,,96126
2018,64423,96128
2018,119111,96129
2018,56369,96130
2018,31250,96132
2018,23036,96133
2018,38500,96134
2018,,96135
2018,,96136
2018,55043,96137
2018,53239,96140
2018,67679,96141
2018,74630,96142
2018,47946,96143
2018,72431,96145
2018,80000,96146
2018,73214,96148
2018,56321,96150
2018,,96155
2018,93971,96161
2018,26250,97635
2019,36250,89010
2019,50767,89019
2019,45924,89060
2019,57189,89061
2019,61389,89439
2019,43360,90001
2019,37285,90002
2019,40598,90003
2019,49675,90004
2019,38491,90005
2019,37072,90006
2019,27406,90007
2019,43364,90008
2019,63112,90010
2019,40940,90011
2019,47027,90012
2019,22316,90013
2019,40641,90014
2019,43890,90015
2019,48715,90016
2019,35605,90017
2019,45984,90018
2019,56389,90019
2019,49068,90020
2019,21635,90021
2019,46051,90022
2019,42972,90023
2019,65855,90024
2019,87280,90025
2019,65269,90026
2019,66947,90027
2019,45499,90028
2019,41998,90029
2019,48479,90031
2019,57225,90032
2019,38266,90033
2019,75714,90034
2019,89337,90035
2019,80539,90036
2019,35424,90037
2019,47116,90038
2019,90538,90039
2019,47120,90040
2019,85971,90041
2019,64267,90042
2019,54729,90043
2019,35981,90044
2019,104578,90045
2019,72266,90046
2019,52605,90047
2019,100586,90048
2019,129688,90049
2019,92656,90056
2019,37700,90057
2019,21964,90058
2019,44838,90059
2019,42500,90061
2019,49443,90062
2019,48559,90063
2019,102117,90064
2019,67479,90065
2019,83899,90066
2019,118393,90067
2019,88535,90068
2019,93380,90069
2019,61875,90071
2019,,90073
2019,209531,90077
2019,,90079
2019,,90089
2019,,90090
2019,155417,90094
2019,,90095
2019,44046,90201
2019,147270,90210
2019,86437,90211
2019,95080,90212
2019,57074,90220
2019,51377,90221
2019,49894,90222
2019,85524,90230
2019,90467,90232
2019,86383,90240
2019,72715,90241
2019,71233,90242
2019,109577,90245
2019,55561,90247
2019,61448,90248
2019,60669,90249
2019,56304,90250
2019,136702,90254
2019,44962,90255
2019,65340,90260
2019,52313,90262
2019,,90263
2019,152378,90265
2019,153023,90266
2019,44124,90270
2019,192500,90272
2019,169919,90274
2019,138293,90275
2019,106185,90277
2019,116783,90278
2019,52321,90280
2019,129772,90290
2019,99652,90291
2019,114726,90292
2019,105865,90293
2019,47464,90301
2019,51850,90302
2019,55897,90303
2019,49120,90304
2019,80165,90305
2019,82681,90401
2019,154583,90402
2019,107420,90403
2019,78542,90404
2019,95674,90405
2019,71712,90501
2019,73826,90502
2019,93063,90503
2019,90210,90504
2019,99764,90505
2019,,90506
2019,76732,90601
2019,55216,90602
2019,103535,90603
2019,74944,90604
2019,78297,90605
2019,74986,90606
2019,91512,90620
2019,67650,90621
2019,107480,90623
2019,93183,90630
2019,83629,90631
2019,95723,90638
2019,56009,90640
2019,70667,90650
2019,67636,90660
2019,71343,90670
2019,59220,90680
2019,67765,90701
2019,105832,90703
2019,73287,90704
2019,60011,90706
2019,63907,90710
2019,96634,90712
2019,102970,90713
2019,76105,90715
2019,50149,90716
2019,71388,90717
2019,106332,90720
2019,55670,90723
2019,53456,90731
2019,104567,90732
2019,68947,90740
2019,82614,90742
2019,116500,90743
2019,50875,90744
2019,80176,90745
2019,89364,90746
2019,,90747
2019,75426,90755
2019,54616,90802
2019,90278,90803
2019,52948,90804
2019,50914,90805
2019,54437,90806
2019,78948,90807
2019,110625,90808
2019,60227,90810
2019,38449,90813
2019,73391,90814
2019,94559,90815
2019,,90822
2019,,90831
2019,101061,91001
2019,103224,91006
2019,83964,91007
2019,96500,91008
2019,74738,91010
2019,175652,91011
2019,77622,91016
2019,67742,91020
2019,100988,91024
2019,104432,91030
2019,86594,91040
2019,64532,91042
2019,,91046
2019,70075,91101
2019,71231,91103
2019,77919,91104
2019,131158,91105
2019,82211,91106
2019,102850,91107
2019,165765,91108
2019,60101,91201
2019,75703,91202
2019,61071,91203
2019,49122,91204
2019,44835,91205
2019,70141,91206
2019,85956,91207
2019,108374,91208
2019,135741,91210
2019,104981,91214
2019,124012,91301
2019,133996,91302
2019,61250,91303
2019,70505,91304
2019,69917,91306
2019,120474,91307
2019,91897,91311
2019,76978,91316
2019,118986,91320
2019,73187,91321
2019,80260,91324
2019,71400,91325
2019,117590,91326
2019,,91330
2019,63807,91331
2019,63748,91335
2019,57398,91340
2019,74050,91342
2019,66661,91343
2019,96162,91344
2019,77273,91345
2019,117707,91350
2019,81758,91351
2019,57145,91352
2019,128308,91354
2019,95696,91355
2019,76929,91356
2019,100246,91360
2019,119303,91361
2019,117566,91362
2019,106225,91364
2019,96085,91367
2019,,91371
2019,132578,91377
2019,135357,91381
2019,112122,91384
2019,98371,91387
2019,120617,91390
2019,53882,91401
2019,45796,91402
2019,104802,91403
2019,47037,91405
2019,59472,91406
2019,58605,91411
2019,90931,91423
2019,174085,91436
2019,67817,91501
2019,47148,91502
2019,83994,91504
2019,87138,91505
2019,81597,91506
2019,53911,91601
2019,84008,91602
2019,111341,91604
2019,50623,91605
2019,50155,91606
2019,71691,91607
2019,,91608
2019,100923,91701
2019,68852,91702
2019,65755,91706
2019,85545,91708
2019,106347,91709
2019,81892,91710
2019,101270,91711
2019,80089,91722
2019,64422,91723
2019,82976,91724
2019,72995,91730
2019,42293,91731
2019,51268,91732
2019,50691,91733
2019,106603,91737
2019,112790,91739
2019,85590,91740
2019,110430,91741
2019,71243,91744
2019,85975,91745
2019,70825,91746
2019,74438,91748
2019,89360,91750
2019,85296,91752
2019,63909,91754
2019,58411,91755
2019,71042,91759
2019,74072,91761
2019,60293,91762
2019,62386,91763
2019,61501,91764
2019,100480,91765
2019,59819,91766
2019,62153,91767
2019,56002,91768
2019,59776,91770
2019,86201,91773
2019,86415,91775
2019,58658,91776
2019,75672,91780
2019,130421,91784
2019,61898,91786
2019,101841,91789
2019,82128,91790
2019,84530,91791
2019,82954,91792
2019,60519,91801
2019,63264,91803
2019,88395,91901
2019,102617,91902
2019,33463,91905
2019,50387,91906
2019,65847,91910
2019,61748,91911
2019,103127,91913
2019,131563,91914
2019,115435,91915
2019,96429,91916
2019,73214,91917
2019,,91931
2019,53690,91932
2019,36172,91934
2019,103155,91935
2019,88225,91941
2019,64090,91942
2019,64027,91945
2019,,91948
2019,46708,91950
2019,109506,91962
2019,,91963
2019,66147,91977
2019,76660,91978
2019,,91980
2019,80844,92003
2019,49744,92004
2019,111901,92007
2019,84671,92008
2019,138078,92009
2019,102004,92010
2019,116382,92011
2019,155531,92014
2019,86741,92019
2019,59151,92020
2019,58414,92021
2019,116616,92024
2019,58273,92025
2019,75868,92026
2019,65989,92027
2019,74708,92028
2019,95273,92029
2019,56284,92036
2019,109194,92037
2019,79803,92040
2019,63404,92054
2019,49441,92055
2019,81583,92056
2019,75687,92057
2019,52591,92058
2019,96806,92059
2019,81225,92060
2019,44423,92061
2019,108030,92064
2019,98366,92065
2019,60938,92066
2019,174107,92067
2019,71488,92069
2019,55417,92070
2019,87334,92071
2019,106934,92075
2019,85335,92078
2019,82989,92081
2019,95889,92082
2019,67693,92083
2019,73645,92084
2019,41083,92086
2019,155789,92091
2019,71925,92101
2019,51744,92102
2019,78720,92103
2019,67668,92104
2019,43282,92105
2019,103840,92106
2019,85299,92107
2019,75296,92108
2019,80467,92109
2019,73651,92110
2019,74217,92111
2019,40310,92113
2019,66015,92114
2019,51636,92115
2019,74559,92116
2019,86243,92117
2019,108967,92118
2019,92500,92119
2019,97747,92120
2019,107786,92121
2019,79816,92122
2019,81899,92123
2019,93147,92124
2019,96915,92126
2019,138338,92127
2019,103238,92128
2019,125250,92129
2019,155452,92130
2019,137500,92131
2019,,92132
2019,,92134
2019,,92135
2019,69541,92139
2019,,92140
2019,202266,92145
2019,,92147
2019,66498,92154
2019,,92155
2019,46549,92173
2019,45848,92201
2019,71711,92203
2019,103750,92210
2019,63936,92211
2019,42963,92220
2019,,92222
2019,80148,92223
2019,44647,92225
2019,43061,92227
2019,49286,92230
2019,43504,92231
2019,37009,92233
2019,46521,92234
2019,34436,92236
2019,32396,92239
2019,37060,92240
2019,30933,92241
2019,33276,92242
2019,48290,92243
2019,47021,92249
2019,51250,92250
2019,83566,92251
2019,38333,92252
2019,79027,92253
2019,24194,92254
2019,53500,92256
2019,20976,92257
2019,10938,92258
2019,,92259
2019,56898,92260
2019,52092,92262
2019,53778,92264
2019,19438,92266
2019,,92267
2019,42401,92268
2019,78682,92270
2019,29595,92273
2019,28660,92274
2019,30660,92275
2019,52333,92276
2019,43080,92277
2019,51818,92278
2019,,92280
2019,33214,92281
2019,38396,92282
2019,22100,92283
2019,42360,92284
2019,31810,92285
2019,44574,92301
2019,,92304
2019,70250,92305
2019,60732,92307
2019,52330,92308
2019,36528,92309
2019,54787,92310
2019,43395,92311
2019,71971,92313
2019,53932,92314
2019,51155,92315
2019,57772,92316
2019,56051,92320
2019,47222,92321
2019,,92322
2019,54435,92324
2019,64667,92325
2019,31058,92327
2019,43750,92328
2019,,92332
2019,74779,92333
2019,53099,92335
2019,92569,92336
2019,83081,92337
2019,,92338
2019,73438,92339
2019,,92341
2019,69882,92342
2019,83095,92344
2019,51118,92345
2019,66560,92346
2019,38438,92347
2019,82398,92352
2019,57855,92354
2019,31008,92356
2019,32500,92358
2019,65352,92359
2019,33942,92363
2019,,92364
2019,53300,92365
2019,31000,92368
2019,57692,92371
2019,54493,92372
2019,78484,92373
2019,71245,92374
2019,56013,92376
2019,86784,92377
2019,65208,92378
2019,58750,92382
2019,144688,92384
2019,,92385
2019,41840,92386
2019,30577,92389
2019,48233,92391
2019,62961,92392
2019,53107,92394
2019,50404,92395
2019,68640,92397
2019,56757,92398
2019,69745,92399
2019,22500,92401
2019,46770,92404
2019,42022,92405
2019,68281,92407
2019,42595,92408
2019,35358,92410
2019,41984,92411
2019,61630,92501
2019,71542,92503
2019,63581,92504
2019,70854,92505
2019,98111,92506
2019,51288,92507
2019,116976,92508
2019,68210,92509
2019,70365,92518
2019,57286,92530
2019,87636,92532
2019,59960,92536
2019,43036,92539
2019,33319,92543
2019,52744,92544
2019,46904,92545
2019,50464,92548
2019,78977,92549
2019,66370,92551
2019,51516,92553
2019,87338,92555
2019,73661,92557
2019,81667,92561
2019,92093,92562
2019,96929,92563
2019,68516,92567
2019,60789,92570
2019,64583,92571
2019,70642,92582
2019,44756,92583
2019,95242,92584
2019,73682,92585
2019,40757,92586
2019,83943,92587
2019,68125,92590
2019,88034,92591
2019,105279,92592
2019,78057,92595
2019,101903,92596
2019,100745,92602
2019,146505,92603
2019,106821,92604
2019,102991,92606
2019,129270,92610
2019,83942,92612
2019,104021,92614
2019,36824,92617
2019,107353,92618
2019,115826,92620
2019,98689,92624
2019,155372,92625
2019,88398,92626
2019,79790,92627
2019,99838,92629
2019,97554,92630
2019,44020,92637
2019,98882,92646
2019,87237,92647
2019,95857,92648
2019,100341,92649
2019,132222,92651
2019,101735,92653
2019,40529,92655
2019,111690,92656
2019,204291,92657
2019,123955,92660
2019,123558,92661
2019,117969,92662
2019,106526,92663
2019,87455,92672
2019,151007,92673
2019,94429,92675
2019,104779,92676
2019,108252,92677
2019,109750,92678
2019,175027,92679
2019,62617,92683
2019,116064,92688
2019,117517,92691
2019,117828,92692
2019,166015,92694
2019,52372,92701
2019,61584,92703
2019,69272,92704
2019,108786,92705
2019,70201,92706
2019,77505,92707
2019,92301,92708
2019,75378,92780
2019,118438,92782
2019,63046,92801
2019,60170,92802
2019,65786,92804
2019,66253,92805
2019,68973,92806
2019,113323,92807
2019,128378,92808
2019,91531,92821
2019,151071,92823
2019,70725,92831
2019,65455,92832
2019,82465,92833
2019,113345,92835
2019,72926,92840
2019,62339,92841
2019,63248,92843
2019,58463,92844
2019,106269,92845
2019,102345,92860
2019,169125,92861
2019,104103,92865
2019,74331,92866
2019,95591,92867
2019,64949,92868
2019,111835,92869
2019,94908,92870
2019,69801,92879
2019,107076,92880
2019,107886,92881
2019,80424,92882
2019,111149,92883
2019,125359,92886
2019,139872,92887
2019,68356,93001
2019,78899,93003
2019,90018,93004
2019,93534,93010
2019,102480,93012
2019,81216,93013
2019,76334,93015
2019,107363,93021
2019,84043,93022
2019,77530,93023
2019,73093,93030
2019,63204,93033
2019,92109,93035
2019,77158,93036
2019,48864,93040
2019,63387,93041
2019,,93042
2019,,93043
2019,62789,93060
2019,96400,93063
2019,,93064
2019,101102,93065
2019,106875,93066
2019,48828,93067
2019,60612,93101
2019,92101,93103
2019,94556,93105
2019,149829,93108
2019,90341,93109
2019,87111,93110
2019,109561,93111
2019,66151,93117
2019,41000,93201
2019,50590,93202
2019,38985,93203
2019,41114,93204
2019,22438,93205
2019,38542,93206
2019,20667,93207
2019,2500,93208
2019,61038,93210
2019,38521,93212
2019,43520,93215
2019,28750,93218
2019,32278,93219
2019,,93220
2019,49354,93221
2019,52990,93222
2019,39720,93223
2019,45000,93224
2019,45818,93225
2019,66719,93226
2019,62239,93230
2019,26054,93234
2019,38859,93235
2019,,93238
2019,55082,93239
2019,38951,93240
2019,41563,93241
2019,43500,93242
2019,44219,93243
2019,,93244
2019,62292,93245
2019,34329,93247
2019,33875,93249
2019,36299,93250
2019,48750,93251
2019,36726,93252
2019,47333,93254
2019,32569,93255
2019,33807,93256
2019,43893,93257
2019,31944,93258
2019,41500,93260
2019,21010,93261
2019,,93262
2019,46274,93263
2019,52174,93265
2019,50144,93266
2019,30781,93267
2019,39517,93268
2019,34023,93270
2019,72188,93271
2019,37532,93272
2019,53185,93274
2019,,93276
2019,59223,93277
2019,39429,93280
2019,26458,93283
2019,29736,93285
2019,42882,93286
2019,102500,93287
2019,61599,93291
2019,61498,93292
2019,33324,93301
2019,40710,93304
2019,31471,93305
2019,55133,93306
2019,38415,93307
2019,43717,93308
2019,50839,93309
2019,98130,93311
2019,97671,93312
2019,75162,93313
2019,111635,93314
2019,72107,93401
2019,77708,93402
2019,45933,93405
2019,,93410
2019,85551,93420
2019,82766,93422
2019,58125,93424
2019,79750,93426
2019,91293,93427
2019,71774,93428
2019,47404,93429
2019,64948,93430
2019,93867,93432
2019,64217,93433
2019,50864,93434
2019,62423,93436
2019,69911,93437
2019,64583,93440
2019,100833,93441
